race_id,race_date,race_number,racecourse,horse_number,time_index,position_1,position_2,position_3,position_4,weather_name,track_condition_name
202644072204,2026-07-22,4,大井,14,,11,11,,,晴,良
202644072204,2026-07-22,4,大井,10,,7,6,,,晴,良
202644072204,2026-07-22,4,大井,9,,9,8,,,晴,良
202644072204,2026-07-22,4,大井,12,,3,3,,,晴,良
202644072204,2026-07-22,4,大井,3,,5,5,,,晴,良
202644072204,2026-07-22,4,大井,13,,13,11,,,晴,良
202644072204,2026-07-22,4,大井,2,,5,6,,,晴,良
202644072204,2026-07-22,4,大井,5,,9,9,,,晴,良
202644072204,2026-07-22,4,大井,6,,1,1,,,晴,良
202644072204,2026-07-22,4,大井,1,,3,3,,,晴,良
202644072204,2026-07-22,4,大井,11,,7,9,,,晴,良
202644072204,2026-07-22,4,大井,7,,12,13,,,晴,良
202644072204,2026-07-22,4,大井,8,,14,14,,,晴,良
202644072205,2026-07-22,5,大井,3,,1,2,1,1,晴,良
202644072205,2026-07-22,5,大井,9,,1,2,1,1,晴,良
202644072205,2026-07-22,5,大井,2,,1,1,1,1,晴,良
202644072205,2026-07-22,5,大井,10,,5,5,5,4,晴,良
202644072205,2026-07-22,5,大井,5,,6,5,7,6,晴,良
202644072205,2026-07-22,5,大井,1,,8,8,8,7,晴,良
202644072205,2026-07-22,5,大井,11,,4,4,4,4,晴,良
202644072205,2026-07-22,5,大井,7,,8,8,8,7,晴,良
202644072205,2026-07-22,5,大井,6,,10,10,10,10,晴,良
202644072205,2026-07-22,5,大井,4,,11,11,10,10,晴,良
202644072205,2026-07-22,5,大井,8,,6,5,5,7,晴,良
202644072206,2026-07-22,6,大井,5,,1,1,1,,晴,良
202644072206,2026-07-22,6,大井,8,,1,1,1,,晴,良
202644072206,2026-07-22,6,大井,2,,3,5,5,,晴,良
202644072206,2026-07-22,6,大井,13,,3,1,3,,晴,良
202644072206,2026-07-22,6,大井,7,,9,8,8,,晴,良
202644072206,2026-07-22,6,大井,3,,10,11,10,,晴,良
202644072206,2026-07-22,6,大井,14,,5,5,5,,晴,良
202644072206,2026-07-22,6,大井,6,,6,5,7,,晴,良
202644072206,2026-07-22,6,大井,4,,6,8,10,,晴,良
202644072206,2026-07-22,6,大井,12,,13,11,10,,晴,良
202644072206,2026-07-22,6,大井,10,,14,13,13,,晴,良
202644072206,2026-07-22,6,大井,1,,6,8,8,,晴,良
202644072206,2026-07-22,6,大井,9,,10,1,3,,晴,良
202644072206,2026-07-22,6,大井,11,,10,14,14,,晴,良
202644072207,2026-07-22,7,大井,6,,1,1,,,晴,良
202644072207,2026-07-22,7,大井,4,,8,8,,,晴,良
202644072207,2026-07-22,7,大井,10,,1,1,,,晴,良
202644072207,2026-07-22,7,大井,1,,5,4,,,晴,良
202644072207,2026-07-22,7,大井,5,,9,10,,,晴,良
202644072207,2026-07-22,7,大井,11,,11,11,,,晴,良
202644072207,2026-07-22,7,大井,3,,5,6,,,晴,良
202644072207,2026-07-22,7,大井,7,,9,9,,,晴,良
202644072207,2026-07-22,7,大井,13,,7,6,,,晴,良
202644072207,2026-07-22,7,大井,8,,12,11,,,晴,良
202644072207,2026-07-22,7,大井,12,,13,13,,,晴,良
202644072207,2026-07-22,7,大井,2,,1,1,,,晴,良
202644072207,2026-07-22,7,大井,9,,4,4,,,晴,良
202644072208,2026-07-22,8,大井,1,,3,4,3,3,晴,良
202644072208,2026-07-22,8,大井,7,,1,2,2,2,晴,良
202644072208,2026-07-22,8,大井,3,,5,4,5,4,晴,良
202644072208,2026-07-22,8,大井,6,,7,6,5,4,晴,良
202644072208,2026-07-22,8,大井,4,,9,9,8,6,晴,良
202644072208,2026-07-22,8,大井,2,,11,10,10,9,晴,良
202644072208,2026-07-22,8,大井,5,,1,1,1,1,晴,良
202644072208,2026-07-22,8,大井,9,,5,6,5,6,晴,良
202644072208,2026-07-22,8,大井,10,,10,10,11,10,晴,良
202644072208,2026-07-22,8,大井,8,,3,2,4,6,晴,良
202644072208,2026-07-22,8,大井,11,,7,8,9,10,晴,良
202644072209,2026-07-22,9,大井,5,,1,2,1,1,晴,良
202644072209,2026-07-22,9,大井,2,,4,4,4,3,晴,良
202644072209,2026-07-22,9,大井,3,,4,4,1,1,晴,良
202644072209,2026-07-22,9,大井,1,,1,1,3,3,晴,良
202644072209,2026-07-22,9,大井,4,,6,6,6,6,晴,良
202644072209,2026-07-22,9,大井,6,,6,6,7,7,晴,良
202644072209,2026-07-22,9,大井,7,,1,2,5,5,晴,良
202644072210,2026-07-22,10,大井,4,,3,3,,,晴,良
202644072210,2026-07-22,10,大井,2,,1,1,,,晴,良
202644072210,2026-07-22,10,大井,6,,2,2,,,晴,良
202644072210,2026-07-22,10,大井,1,,4,4,,,晴,良
202644072210,2026-07-22,10,大井,8,,7,9,,,晴,良
202644072210,2026-07-22,10,大井,5,,7,6,,,晴,良
202644072210,2026-07-22,10,大井,7,,4,4,,,晴,良
202644072210,2026-07-22,10,大井,3,,9,8,,,晴,良
202644072210,2026-07-22,10,大井,9,,6,6,,,晴,良
202644072211,2026-07-22,11,大井,7,,1,1,1,1,晴,良
202644072211,2026-07-22,11,大井,2,,4,3,2,2,晴,良
202644072211,2026-07-22,11,大井,6,,11,9,10,7,晴,良
202644072211,2026-07-22,11,大井,13,,6,8,7,7,晴,良
202644072211,2026-07-22,11,大井,1,,8,5,7,5,晴,良
202644072211,2026-07-22,11,大井,3,,6,5,5,5,晴,良
202644072211,2026-07-22,11,大井,9,,8,9,10,10,晴,良
202644072211,2026-07-22,11,大井,14,,11,12,10,10,晴,良
202644072211,2026-07-22,11,大井,11,,15,15,13,13,晴,良
202644072211,2026-07-22,11,大井,5,,2,3,2,3,晴,良
202644072211,2026-07-22,11,大井,8,,11,12,13,13,晴,良
202644072211,2026-07-22,11,大井,15,,8,9,4,4,晴,良
202644072211,2026-07-22,11,大井,12,,4,5,7,10,晴,良
202644072211,2026-07-22,11,大井,10,,11,12,15,15,晴,良
202644072211,2026-07-22,11,大井,4,,2,2,5,9,晴,良
202644072212,2026-07-22,12,大井,7,,1,1,,,晴,良
202644072212,2026-07-22,12,大井,6,,2,2,,,晴,良
202644072212,2026-07-22,12,大井,5,,7,6,,,晴,良
202644072212,2026-07-22,12,大井,4,,3,3,,,晴,良
202644072212,2026-07-22,12,大井,3,,4,4,,,晴,良
202644072212,2026-07-22,12,大井,2,,7,5,,,晴,良
202644072212,2026-07-22,12,大井,11,,6,7,,,晴,良
202644072212,2026-07-22,12,大井,1,,11,7,,,晴,良
202644072212,2026-07-22,12,大井,8,,4,9,,,晴,良
202644072212,2026-07-22,12,大井,9,,7,10,,,晴,良
202644072212,2026-07-22,12,大井,10,,7,10,,,晴,良
202647072201,2026-07-22,1,笠松,9,,3,2,1,,晴,良
202647072201,2026-07-22,1,笠松,5,,1,1,1,,晴,良
202647072201,2026-07-22,1,笠松,6,,5,4,4,,晴,良
202647072201,2026-07-22,1,笠松,8,,2,2,3,,晴,良
202647072201,2026-07-22,1,笠松,2,,9,6,5,,晴,良
202647072201,2026-07-22,1,笠松,7,,6,6,6,,晴,良
202647072201,2026-07-22,1,笠松,4,,8,9,8,,晴,良
202647072201,2026-07-22,1,笠松,1,,6,8,8,,晴,良
202647072201,2026-07-22,1,笠松,3,,4,5,6,,晴,良
202647072202,2026-07-22,2,笠松,8,,2,1,1,,晴,良
202647072202,2026-07-22,2,笠松,3,,3,2,2,,晴,良
202647072202,2026-07-22,2,笠松,5,,4,5,5,,晴,良
202647072202,2026-07-22,2,笠松,1,,8,7,6,,晴,良
202647072202,2026-07-22,2,笠松,4,,7,4,4,,晴,良
202647072202,2026-07-22,2,笠松,2,,4,6,7,,晴,良
202647072202,2026-07-22,2,笠松,7,,1,2,3,,晴,良
202647072202,2026-07-22,2,笠松,6,,4,8,8,,晴,良
202647072203,2026-07-22,3,笠松,8,,2,2,1,,晴,良
202647072203,2026-07-22,3,笠松,10,,3,3,3,,晴,良
202647072203,2026-07-22,3,笠松,6,,1,1,1,,晴,良
202647072203,2026-07-22,3,笠松,3,,5,4,4,,晴,良
202647072203,2026-07-22,3,笠松,4,,8,7,6,,晴,良
202647072203,2026-07-22,3,笠松,1,,3,4,5,,晴,良
202647072203,2026-07-22,3,笠松,2,,9,8,8,,晴,良
202647072203,2026-07-22,3,笠松,5,,6,6,6,,晴,良
202647072203,2026-07-22,3,笠松,7,,10,10,9,,晴,良
202647072203,2026-07-22,3,笠松,9,,6,9,9,,晴,良
202647072204,2026-07-22,4,笠松,6,,3,3,2,,晴,良
202647072204,2026-07-22,4,笠松,2,,1,1,1,,晴,良
202647072204,2026-07-22,4,笠松,8,,8,7,5,,晴,良
202647072204,2026-07-22,4,笠松,3,,5,5,5,,晴,良
202647072204,2026-07-22,4,笠松,4,,1,2,3,,晴,良
202647072204,2026-07-22,4,笠松,7,,5,5,5,,晴,良
202647072204,2026-07-22,4,笠松,1,,7,8,8,,晴,良
202647072204,2026-07-22,4,笠松,5,,4,4,4,,晴,良
202647072205,2026-07-22,5,笠松,5,,2,2,2,,晴,良
202647072205,2026-07-22,5,笠松,3,,1,1,1,,晴,良
202647072205,2026-07-22,5,笠松,7,,5,3,3,,晴,良
202647072205,2026-07-22,5,笠松,4,,7,5,5,,晴,良
202647072205,2026-07-22,5,笠松,2,,6,6,6,,晴,良
202647072205,2026-07-22,5,笠松,8,,8,8,7,,晴,良
202647072205,2026-07-22,5,笠松,1,,4,6,7,,晴,良
202647072205,2026-07-22,5,笠松,6,,3,3,4,,晴,良
202647072206,2026-07-22,6,笠松,1,,4,1,1,,晴,良
202647072206,2026-07-22,6,笠松,3,,1,1,2,,晴,良
202647072206,2026-07-22,6,笠松,2,,5,5,4,,晴,良
202647072206,2026-07-22,6,笠松,7,,7,7,7,,晴,良
202647072206,2026-07-22,6,笠松,6,,3,1,3,,晴,良
202647072206,2026-07-22,6,笠松,5,,5,6,6,,晴,良
202647072206,2026-07-22,6,笠松,4,,1,4,5,,晴,良
202647072207,2026-07-22,7,笠松,2,,4,4,3,,晴,良
202647072207,2026-07-22,7,笠松,8,,2,1,1,,晴,良
202647072207,2026-07-22,7,笠松,4,,3,2,1,,晴,良
202647072207,2026-07-22,7,笠松,3,,4,5,5,,晴,良
202647072207,2026-07-22,7,笠松,7,,6,6,6,,晴,良
202647072207,2026-07-22,7,笠松,1,,7,8,8,,晴,良
202647072207,2026-07-22,7,笠松,6,,1,3,3,,晴,良
202647072207,2026-07-22,7,笠松,5,,7,6,6,,晴,良
202647072208,2026-07-22,8,笠松,6,,1,1,1,,晴,良
202647072208,2026-07-22,8,笠松,5,,3,4,3,,晴,良
202647072208,2026-07-22,8,笠松,2,,6,6,5,,晴,良
202647072208,2026-07-22,8,笠松,1,,1,1,1,,晴,良
202647072208,2026-07-22,8,笠松,8,,3,3,3,,晴,良
202647072208,2026-07-22,8,笠松,7,,5,6,7,,晴,良
202647072208,2026-07-22,8,笠松,3,,7,8,8,,晴,良
202647072208,2026-07-22,8,笠松,4,,7,4,5,,晴,良
202647072209,2026-07-22,9,笠松,8,,3,2,1,,晴,良
202647072209,2026-07-22,9,笠松,9,,6,2,3,,晴,良
202647072209,2026-07-22,9,笠松,5,,2,1,1,,晴,良
202647072209,2026-07-22,9,笠松,7,,4,5,4,,晴,良
202647072209,2026-07-22,9,笠松,3,,7,7,5,,晴,良
202647072209,2026-07-22,9,笠松,6,,4,6,5,,晴,良
202647072209,2026-07-22,9,笠松,2,,7,9,9,,晴,良
202647072209,2026-07-22,9,笠松,10,,7,8,8,,晴,良
202647072209,2026-07-22,9,笠松,1,,10,10,10,,晴,良
202647072209,2026-07-22,9,笠松,4,,1,4,7,,晴,良
202647072210,2026-07-22,10,笠松,1,,5,1,1,,晴,良
202647072210,2026-07-22,10,笠松,4,,2,3,3,,晴,良
202647072210,2026-07-22,10,笠松,6,,7,7,5,,晴,良
202647072210,2026-07-22,10,笠松,3,,2,5,5,,晴,良
202647072210,2026-07-22,10,笠松,2,,2,3,4,,晴,良
202647072210,2026-07-22,10,笠松,5,,5,5,5,,晴,良
202647072210,2026-07-22,10,笠松,7,,1,1,2,,晴,良
202647072210,2026-07-22,10,笠松,8,,7,8,8,,晴,良
202647072211,2026-07-22,11,笠松,8,,3,3,3,,晴,良
202647072211,2026-07-22,11,笠松,5,,2,1,1,,晴,良
202647072211,2026-07-22,11,笠松,1,,8,8,8,,晴,良
202647072211,2026-07-22,11,笠松,2,,3,5,5,,晴,良
202647072211,2026-07-22,11,笠松,3,,1,1,1,,晴,良
202647072211,2026-07-22,11,笠松,9,,5,3,3,,晴,良
202647072211,2026-07-22,11,笠松,6,,7,6,6,,晴,良
202647072211,2026-07-22,11,笠松,4,,6,7,7,,晴,良
202647072211,2026-07-22,11,笠松,7,,,,,,晴,良
202647072212,2026-07-22,12,笠松,3,,2,1,1,,晴,良
202647072212,2026-07-22,12,笠松,7,,6,6,4,,晴,良
202647072212,2026-07-22,12,笠松,5,,5,4,5,,晴,良
202647072212,2026-07-22,12,笠松,2,,4,4,5,,晴,良
202647072212,2026-07-22,12,笠松,1,,1,1,2,,晴,良
202647072212,2026-07-22,12,笠松,8,,6,7,7,,晴,良
202647072212,2026-07-22,12,笠松,6,,2,1,3,,晴,良
202647072212,2026-07-22,12,笠松,9,,6,9,9,,晴,良
202647072212,2026-07-22,12,笠松,4,,9,8,8,,晴,良
202650072201,2026-07-22,1,園田,4,,2,1,2,1,晴,良
202650072201,2026-07-22,1,園田,12,,8,7,5,4,晴,良
202650072201,2026-07-22,1,園田,7,,5,5,4,3,晴,良
202650072201,2026-07-22,1,園田,1,,5,5,8,8,晴,良
202650072201,2026-07-22,1,園田,10,,1,1,1,1,晴,良
202650072201,2026-07-22,1,園田,8,,2,1,2,4,晴,良
202650072201,2026-07-22,1,園田,6,,8,7,5,6,晴,良
202650072201,2026-07-22,1,園田,9,,11,11,11,10,晴,良
202650072201,2026-07-22,1,園田,2,,4,4,7,6,晴,良
202650072201,2026-07-22,1,園田,3,,7,7,9,9,晴,良
202650072201,2026-07-22,1,園田,5,,10,10,10,11,晴,良
202650072201,2026-07-22,1,園田,11,,,,,,晴,良
202650072202,2026-07-22,2,園田,7,,1,1,1,1,晴,良
202650072202,2026-07-22,2,園田,9,,4,4,4,4,晴,良
202650072202,2026-07-22,2,園田,10,,1,1,2,3,晴,良
202650072202,2026-07-22,2,園田,4,,1,1,2,1,晴,良
202650072202,2026-07-22,2,園田,1,,6,6,5,5,晴,良
202650072202,2026-07-22,2,園田,8,,6,7,7,7,晴,良
202650072202,2026-07-22,2,園田,3,,4,4,6,6,晴,良
202650072202,2026-07-22,2,園田,2,,6,8,9,8,晴,良
202650072202,2026-07-22,2,園田,6,,9,9,8,8,晴,良
202650072202,2026-07-22,2,園田,5,,,,,,晴,良
202650072203,2026-07-22,3,園田,4,,1,1,,,晴,良
202650072203,2026-07-22,3,園田,3,,3,2,,,晴,良
202650072203,2026-07-22,3,園田,1,,4,4,,,晴,良
202650072203,2026-07-22,3,園田,7,,1,2,,,晴,良
202650072203,2026-07-22,3,園田,6,,4,5,,,晴,良
202650072203,2026-07-22,3,園田,5,,6,6,,,晴,良
202650072203,2026-07-22,3,園田,2,,7,7,,,晴,良
202650072204,2026-07-22,4,園田,3,,3,3,2,1,晴,良
202650072204,2026-07-22,4,園田,9,,1,1,1,1,晴,良
202650072204,2026-07-22,4,園田,11,,10,10,9,7,晴,良
202650072204,2026-07-22,4,園田,2,,7,7,6,3,晴,良
202650072204,2026-07-22,4,園田,1,,3,3,4,3,晴,良
202650072204,2026-07-22,4,園田,10,,3,3,4,3,晴,良
202650072204,2026-07-22,4,園田,12,,9,9,8,9,晴,良
202650072204,2026-07-22,4,園田,5,,6,6,6,7,晴,良
202650072204,2026-07-22,4,園田,6,,12,12,12,11,晴,良
202650072204,2026-07-22,4,園田,7,,7,7,9,9,晴,良
202650072204,2026-07-22,4,園田,8,,1,1,2,3,晴,良
202650072204,2026-07-22,4,園田,4,,10,10,11,11,晴,良
202650072205,2026-07-22,5,園田,11,,3,3,1,2,晴,良
202650072205,2026-07-22,5,園田,9,,1,1,1,1,晴,良
202650072205,2026-07-22,5,園田,2,,6,6,4,4,晴,良
202650072205,2026-07-22,5,園田,7,,3,4,3,2,晴,良
202650072205,2026-07-22,5,園田,3,,11,11,8,6,晴,良
202650072205,2026-07-22,5,園田,1,,12,11,12,10,晴,良
202650072205,2026-07-22,5,園田,8,,7,7,7,8,晴,良
202650072205,2026-07-22,5,園田,4,,3,4,6,6,晴,良
202650072205,2026-07-22,5,園田,5,,8,9,10,11,晴,良
202650072205,2026-07-22,5,園田,10,,10,10,10,11,晴,良
202650072205,2026-07-22,5,園田,6,,8,7,8,8,晴,良
202650072205,2026-07-22,5,園田,12,,1,1,4,5,晴,良
202650072206,2026-07-22,6,園田,4,,1,1,,,晴,良
202650072206,2026-07-22,6,園田,12,,1,2,,,晴,良
202650072206,2026-07-22,6,園田,5,,5,4,,,晴,良
202650072206,2026-07-22,6,園田,10,,1,2,,,晴,良
202650072206,2026-07-22,6,園田,11,,5,7,,,晴,良
202650072206,2026-07-22,6,園田,2,,9,7,,,晴,良
202650072206,2026-07-22,6,園田,7,,8,7,,,晴,良
202650072206,2026-07-22,6,園田,9,,1,4,,,晴,良
202650072206,2026-07-22,6,園田,6,,10,11,,,晴,良
202650072206,2026-07-22,6,園田,8,,5,6,,,晴,良
202650072206,2026-07-22,6,園田,3,,10,10,,,晴,良
202650072206,2026-07-22,6,園田,1,,12,12,,,晴,良
202650072207,2026-07-22,7,園田,9,,2,2,2,3,晴,良
202650072207,2026-07-22,7,園田,7,,9,9,6,5,晴,良
202650072207,2026-07-22,7,園田,10,,1,1,1,1,晴,良
202650072207,2026-07-22,7,園田,1,,5,5,2,2,晴,良
202650072207,2026-07-22,7,園田,5,,2,2,4,5,晴,良
202650072207,2026-07-22,7,園田,2,,5,5,4,4,晴,良
202650072207,2026-07-22,7,園田,8,,2,2,6,7,晴,良
202650072207,2026-07-22,7,園田,4,,7,7,8,8,晴,良
202650072207,2026-07-22,7,園田,6,,9,9,9,8,晴,良
202650072207,2026-07-22,7,園田,3,,7,7,10,10,晴,良
202650072208,2026-07-22,8,園田,5,,1,1,1,1,晴,良
202650072208,2026-07-22,8,園田,2,,1,1,1,1,晴,良
202650072208,2026-07-22,8,園田,6,,3,3,3,3,晴,良
202650072208,2026-07-22,8,園田,4,,5,5,3,3,晴,良
202650072208,2026-07-22,8,園田,1,,6,6,5,5,晴,良
202650072208,2026-07-22,8,園田,3,,4,4,6,5,晴,良
202650072209,2026-07-22,9,園田,9,,1,1,1,1,晴,良
202650072209,2026-07-22,9,園田,7,,9,8,8,10,晴,良
202650072209,2026-07-22,9,園田,5,,3,3,4,3,晴,良
202650072209,2026-07-22,9,園田,11,,7,8,8,7,晴,良
202650072209,2026-07-22,9,園田,1,,3,3,4,5,晴,良
202650072209,2026-07-22,9,園田,10,,3,3,1,1,晴,良
202650072209,2026-07-22,9,園田,8,,9,10,10,11,晴,良
202650072209,2026-07-22,9,園田,2,,8,7,4,5,晴,良
202650072209,2026-07-22,9,園田,3,,11,10,10,7,晴,良
202650072209,2026-07-22,9,園田,6,,3,6,4,7,晴,良
202650072209,2026-07-22,9,園田,4,,1,1,1,3,晴,良
202650072210,2026-07-22,10,園田,5,,5,5,3,1,晴,良
202650072210,2026-07-22,10,園田,4,,1,1,1,1,晴,良
202650072210,2026-07-22,10,園田,8,,8,8,8,7,晴,良
202650072210,2026-07-22,10,園田,11,,1,2,1,3,晴,良
202650072210,2026-07-22,10,園田,2,,5,5,5,4,晴,良
202650072210,2026-07-22,10,園田,1,,4,4,5,4,晴,良
202650072210,2026-07-22,10,園田,3,,8,8,9,9,晴,良
202650072210,2026-07-22,10,園田,6,,7,7,5,4,晴,良
202650072210,2026-07-22,10,園田,10,,12,12,11,11,晴,良
202650072210,2026-07-22,10,園田,9,,10,10,10,10,晴,良
202650072210,2026-07-22,10,園田,12,,11,11,12,12,晴,良
202650072210,2026-07-22,10,園田,7,,1,2,3,8,晴,良
202650072211,2026-07-22,11,園田,4,,4,4,,,晴,良
202650072211,2026-07-22,11,園田,8,,3,2,,,晴,良
202650072211,2026-07-22,11,園田,11,,1,2,,,晴,良
202650072211,2026-07-22,11,園田,9,,1,1,,,晴,良
202650072211,2026-07-22,11,園田,10,,6,5,,,晴,良
202650072211,2026-07-22,11,園田,12,,4,6,,,晴,良
202650072211,2026-07-22,11,園田,5,,7,8,,,晴,良
202650072211,2026-07-22,11,園田,1,,7,7,,,晴,良
202650072211,2026-07-22,11,園田,6,,10,11,,,晴,良
202650072211,2026-07-22,11,園田,3,,9,8,,,晴,良
202650072211,2026-07-22,11,園田,2,,10,8,,,晴,良
202650072211,2026-07-22,11,園田,7,,12,12,,,晴,良
202650072212,2026-07-22,12,園田,3,,8,8,4,4,晴,良
202650072212,2026-07-22,12,園田,12,,1,2,1,2,晴,良
202650072212,2026-07-22,12,園田,11,,1,1,1,1,晴,良
202650072212,2026-07-22,12,園田,10,,5,5,4,4,晴,良
202650072212,2026-07-22,12,園田,9,,9,9,6,9,晴,良
202650072212,2026-07-22,12,園田,5,,11,10,6,6,晴,良
202650072212,2026-07-22,12,園田,6,,10,10,6,8,晴,良
202650072212,2026-07-22,12,園田,8,,3,2,1,3,晴,良
202650072212,2026-07-22,12,園田,1,,5,5,6,6,晴,良
202650072212,2026-07-22,12,園田,2,,5,5,6,9,晴,良
202650072212,2026-07-22,12,園田,4,,12,12,12,12,晴,良
202650072212,2026-07-22,12,園田,7,,3,4,6,9,晴,良
202630072201,2026-07-22,1,門別,1,,5,5,,,曇,重
202630072201,2026-07-22,1,門別,11,,3,3,,,曇,重
202630072201,2026-07-22,1,門別,7,,3,4,,,曇,重
202630072201,2026-07-22,1,門別,9,,1,1,,,曇,重
202630072201,2026-07-22,1,門別,5,,7,6,,,曇,重
202630072201,2026-07-22,1,門別,6,,10,9,,,曇,重
202630072201,2026-07-22,1,門別,3,,1,1,,,曇,重
202630072201,2026-07-22,1,門別,10,,5,6,,,曇,重
202630072201,2026-07-22,1,門別,8,,7,6,,,曇,重
202630072201,2026-07-22,1,門別,2,,9,9,,,曇,重
202630072201,2026-07-22,1,門別,4,,10,11,,,曇,重
202630072201,2026-07-22,1,門別,12,,,,,,曇,重
202630072202,2026-07-22,2,門別,4,,2,1,,,曇,重
202630072202,2026-07-22,2,門別,12,,4,3,,,曇,重
202630072202,2026-07-22,2,門別,10,,4,3,,,曇,重
202630072202,2026-07-22,2,門別,9,,1,1,,,曇,重
202630072202,2026-07-22,2,門別,8,,8,8,,,曇,重
202630072202,2026-07-22,2,門別,3,,7,6,,,曇,重
202630072202,2026-07-22,2,門別,6,,9,8,,,曇,重
202630072202,2026-07-22,2,門別,11,,2,3,,,曇,重
202630072202,2026-07-22,2,門別,1,,10,11,,,曇,重
202630072202,2026-07-22,2,門別,5,,10,8,,,曇,重
202630072202,2026-07-22,2,門別,2,,6,6,,,曇,重
202630072202,2026-07-22,2,門別,7,,12,12,,,曇,重
202630072203,2026-07-22,3,門別,6,,3,3,3,1,曇,重
202630072203,2026-07-22,3,門別,8,,1,2,1,1,曇,重
202630072203,2026-07-22,3,門別,5,,7,7,3,1,曇,重
202630072203,2026-07-22,3,門別,2,,1,1,1,1,曇,重
202630072203,2026-07-22,3,門別,4,,5,5,3,5,曇,重
202630072203,2026-07-22,3,門別,1,,6,6,7,6,曇,重
202630072203,2026-07-22,3,門別,3,,4,3,3,6,曇,重
202630072203,2026-07-22,3,門別,7,,8,8,7,8,曇,重
202630072204,2026-07-22,4,門別,3,,1,1,,,曇,重
202630072204,2026-07-22,4,門別,1,,3,3,,,曇,重
202630072204,2026-07-22,4,門別,7,,5,6,,,曇,重
202630072204,2026-07-22,4,門別,10,,7,7,,,曇,重
202630072204,2026-07-22,4,門別,11,,4,3,,,曇,重
202630072204,2026-07-22,4,門別,2,,5,5,,,曇,重
202630072204,2026-07-22,4,門別,5,,10,9,,,曇,重
202630072204,2026-07-22,4,門別,9,,1,1,,,曇,重
202630072204,2026-07-22,4,門別,4,,8,8,,,曇,重
202630072204,2026-07-22,4,門別,6,,11,9,,,曇,重
202630072204,2026-07-22,4,門別,8,,8,9,,,曇,重
202630072205,2026-07-22,5,門別,8,,2,1,,,曇,重
202630072205,2026-07-22,5,門別,2,,5,5,,,曇,重
202630072205,2026-07-22,5,門別,6,,3,3,,,曇,重
202630072205,2026-07-22,5,門別,1,,3,3,,,曇,重
202630072205,2026-07-22,5,門別,5,,7,7,,,曇,重
202630072205,2026-07-22,5,門別,4,,5,5,,,曇,重
202630072205,2026-07-22,5,門別,7,,1,1,,,曇,重
202630072205,2026-07-22,5,門別,3,,8,8,,,曇,重
202630072206,2026-07-22,6,門別,5,,1,1,,,曇,重
202630072206,2026-07-22,6,門別,4,,2,2,,,曇,重
202630072206,2026-07-22,6,門別,2,,6,3,,,曇,重
202630072206,2026-07-22,6,門別,3,,3,3,,,曇,重
202630072206,2026-07-22,6,門別,7,,7,7,,,曇,重
202630072206,2026-07-22,6,門別,6,,3,3,,,曇,重
202630072206,2026-07-22,6,門別,8,,3,3,,,曇,重
202630072206,2026-07-22,6,門別,1,,8,8,,,曇,重
202630072207,2026-07-22,7,門別,2,,6,4,,,曇,重
202630072207,2026-07-22,7,門別,6,,1,1,,,曇,重
202630072207,2026-07-22,7,門別,4,,4,2,,,曇,重
202630072207,2026-07-22,7,門別,3,,7,7,,,曇,重
202630072207,2026-07-22,7,門別,9,,4,4,,,曇,重
202630072207,2026-07-22,7,門別,1,,7,8,,,曇,重
202630072207,2026-07-22,7,門別,5,,3,2,,,曇,重
202630072207,2026-07-22,7,門別,7,,9,8,,,曇,重
202630072207,2026-07-22,7,門別,8,,2,4,,,曇,重
202630072208,2026-07-22,8,門別,6,,2,2,,,曇,重
202630072208,2026-07-22,8,門別,9,,4,3,,,曇,重
202630072208,2026-07-22,8,門別,12,,6,5,,,曇,重
202630072208,2026-07-22,8,門別,5,,1,1,,,曇,重
202630072208,2026-07-22,8,門別,11,,9,8,,,曇,重
202630072208,2026-07-22,8,門別,1,,9,8,,,曇,重
202630072208,2026-07-22,8,門別,8,,4,5,,,曇,重
202630072208,2026-07-22,8,門別,4,,3,3,,,曇,重
202630072208,2026-07-22,8,門別,10,,6,5,,,曇,重
202630072208,2026-07-22,8,門別,7,,11,11,,,曇,重
202630072208,2026-07-22,8,門別,3,,8,8,,,曇,重
202630072208,2026-07-22,8,門別,2,,12,12,,,曇,重
202630072209,2026-07-22,9,門別,9,,2,1,,,曇,重
202630072209,2026-07-22,9,門別,6,,5,6,,,曇,重
202630072209,2026-07-22,9,門別,5,,2,3,,,曇,重
202630072209,2026-07-22,9,門別,8,,1,1,,,曇,重
202630072209,2026-07-22,9,門別,4,,8,8,,,曇,重
202630072209,2026-07-22,9,門別,2,,4,4,,,曇,重
202630072209,2026-07-22,9,門別,7,,5,4,,,曇,重
202630072209,2026-07-22,9,門別,3,,7,6,,,曇,重
202630072209,2026-07-22,9,門別,1,,8,8,,,曇,重
202630072210,2026-07-22,10,門別,6,,5,5,,,曇,重
202630072210,2026-07-22,10,門別,9,,1,1,,,曇,重
202630072210,2026-07-22,10,門別,1,,7,6,,,曇,重
202630072210,2026-07-22,10,門別,8,,3,2,,,曇,重
202630072210,2026-07-22,10,門別,2,,7,8,,,曇,重
202630072210,2026-07-22,10,門別,10,,10,10,,,曇,重
202630072210,2026-07-22,10,門別,3,,3,4,,,曇,重
202630072210,2026-07-22,10,門別,7,,9,9,,,曇,重
202630072210,2026-07-22,10,門別,5,,2,2,,,曇,重
202630072210,2026-07-22,10,門別,11,,6,6,,,曇,重
